NAME,RANKED_IN,IS_RANKED,V_DISPLAY_SCORE,C_RNK_TOT_RETENTION,R_C_AVG_PCT_GRAD_6YR,PELL_GRADRATE,NONPELL_GRADRATE,DIFF_PELL_GRADRATE,R_C_AVG_PCT_RETENTION,PRED_GRAD_RATE,V_DIFF_GRAD_RATES,C_AVG_REPUTATION_SCORE_T,C_PCT_HS_COUNSELOR,FACULTY_RESOURCES_RANK,R_C_PCT_TOT_FAC_PT,V_FAC_TERMINAL,R_C_PCT_CLASSES_1_19,R_C_PCT_CLASSES_GT_50,V_STUDENT_FACULTY_RATIO,C_RNK_TOT_SELECT,R_C_SAT_ACT_PERCENT,R_C_HS_TOP_10_PCT_CLASS,R_C_HS_TOP_25_PCT_CLASS,C_RNK_LN_AVG_EDU_EXPENSES,C_RNK_ALUM_GIVING_RATE_2YR,R_C_ALUM_GIVING_RATE_2YR
university-of-cincinnati-3125,National Universities,147,41,149,67,59,72,-13,87,65,4,2.8,3.4,211,82.1,85,37.1,17,16:01,122,23-28,22,48,128,110,9.7
university-of-kentucky-1989,National Universities,147,41,192,63,45,66,-20,83,70,-5,3.1,3.7,183,86.7,93,32.3,15,17:01,122,22-28,29,58,65,75,12.4
albion-college-2235,National Liberal Arts Colleges,152,47,118,66,55,58,-3,81,67,-10,2.8,3.5,166,83.8,92,59.3,0,12:01,164,1010-1200,,,104,173,12.5
fisk-3490,National Liberal Arts Colleges,152,47,179,45,49,61,-12,81,48,5,2.8,3.6,147,81.4,82,72.5,0,10:01,202,16-22,11,26,126,55,25.2
saint-vincent-college-3368,National Liberal Arts Colleges,152,47,107,71,61,73,-12,85,63,6,2.4,3.5,182,72.1,90,50,0,11:01,164,1020-1210,13,38,191,96,19.9
st-john-fisher-college-2821,National Universities,152,40,117,71,63,75,-12,86,60,11,2.2,3.1,144,75.6,89,41.2,1,12:01,190,1060-1230,16,52,206,133,7.9
st-johns-university-new-york-2823,National Universities,152,40,155,58,53,62,-9,82,54,4,2.8,3.6,144,70,93,31.7,5,17:01,177,1060-1250,16,43,206,209,4.5
union-university-3528,National Universities,152,40,104,68,91,69,22,86,73,2,1.9,,44,99.3,81,77.7,0,9:01,112,23-29,35,62,233,240,3.2
university-of-arkansas-1108,National Universities,152,40,192,63,45,66,-21,82,70,-8,2.9,3.4,117,94.7,84,47.7,18,19:01,130,23-29,26,54,166,29,22.2
university-of-mississippi-2440,National Universities,152,40,182,61,47,65,-18,86,63,-3,2.9,3.6,157,91.8,86,45.1,16,18:01,139,22-29,26,52,115,67,13.4
doane-university-2544,National Liberal Arts Colleges,155,46,150,61,57,66,-9,73,57,6,2.3,3.3,113,88,86,79.6,1,11:01,178,20-25,15,36,166,167,13.1
elmira-2718,National Liberal Arts Colleges,155,46,145,58,58,62,-3,76,62,-2,2.5,3.3,115,76.8,83,81.3,0,10:01,179,1040-1200,20,45,112,156,14.2
hiram-college-3049,National Liberal Arts Colleges,155,46,181,60,,,,69,51,5,2.5,3.4,87,79,95,82,0,10:01,175,18-24,11,30,143,184,10.7
moravian-college-3301,National Liberal Arts Colleges,155,46,121,68,58,65,-7,80,59,4,2.6,3.2,159,73.5,91,61.5,2,11:01,198,1010-1210,18,48,169,116,17.7
minnesota-morris-2389,National Liberal Arts Colleges,155,46,157,64,48,64,-16,79,65,-6,2.7,3.5,130,90.4,93,71.6,2,11:01,93,22-28,24,49,210,184,10.8
westminster-college-missouri-2523,National Liberal Arts Colleges,155,46,166,65,48,71,-23,78,64,0,2.6,3.3,115,67.3,96,79.2,0,11:01,137,21-26,13,26,203,147,15.3
william-jewell-2524,National Liberal Arts Colleges,155,46,145,61,55,61,-6,79,69,-10,2.6,3.2,126,81.7,85,74.5,0,10:01,93,23-28,26,57,143,208,8.7
biola-university-1122,National Universities,157,39,85,71,71,75,-4,86,65,8,1.9,3.1,192,77.1,84,50.6,5,17:01,151,1050-1260,28,55,191,168,6.2
